timestamp,eventname,sourceip,sourcelocation,sourcecity,sourcecountry,destinationip,destinationlocation,destinationcity,destinationcountry,destinationport,destinationservice,volume,severity,category,detectionsource,blocked
2025-11-25T00:13:29.397Z,"C2 Server Communication",147.90.92.178,"25.033,121.5654","Taipei","Taiwan",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",8443,HTTPS-Alt,70,medium,"Botnet Activity",Firewall,true
2025-11-23T17:13:23.815Z,"Phishing Link Click Detected",202.253.211.62,"59.9311,30.3609","St Petersburg","Russia",linda.harris@company.com,"-31.9505,115.8605","Perth","Australia",143,IMAP,54,medium,"Phishing Emails",EDR,true
2025-11-28T09:49:04.538Z,"Generic BOT Net Activity",200.74.34.248,"41.8781,-87.6298","Chicago","USA",200.200.5.1,"-31.9505,115.8605","Perth","Australia",5900,VNC,28,medium,"Botnet Activity",Splunk,true
2025-11-24T08:07:30.993Z,"Privilege Escalation Detected",156.70.45.155,"33.5731,-7.5898","Casablanca","Morocco",200.200.5.3,"-31.9505,115.8605","Perth","Australia",25,SMTP,46,medium,"Infiltration Attempts",Splunk,true
2025-11-24T11:31:44.875Z,"Ransomware Download Blocked",8.158.37.206,"55.7558,37.6173","Moscow","Russia",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",22,SSH,17,medium,"Antivirus Malware",Web Gateway,true
2025-11-27T18:32:09.091Z,"Keylogger Prevented",7.238.34.180,"32.6546,51.668","Isfahan","Iran",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",445,SMB,42,medium,"Antivirus Malware",Splunk,true
2025-11-28T00:54:20.547Z,"Service Enumeration Attempt",86.200.220.113,"30.0444,31.2357","Cairo","Egypt",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",80,HTTP,85,low,"Scanning Activity",Splunk,false
2025-11-25T13:31:52.782Z,"C2 Server Communication",195.107.241.158,"52.3676,4.9041","Amsterdam","Netherlands",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",6379,Redis,62,medium,"Botnet Activity",Splunk,true
2025-11-22T04:40:01.457Z,"Remote Code Execution Try",30.88.124.52,"59.9311,30.3609","St Petersburg","Russia",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",5900,VNC,79,medium,"Infiltration Attempts",Web Gateway,true
2025-11-24T12:04:55.642Z,"Backdoor Malware Quarantined",127.158.181.80,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.6.4,"-35.2809,149.13","Canberra","Australia",5900,VNC,23,low,"Antivirus Malware",Email Gateway,true
2025-11-23T02:33:38.751Z,"Privilege Escalation Detected",98.40.58.175,"43.6532,-79.3832","Toronto","Canada",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",8080,HTTP-Proxy,32,medium,"Infiltration Attempts",Email Gateway,true
2025-11-27T23:59:51.809Z,"Drive-by Download Prevented",74.159.141.3,"32.0853,34.7818","Tel Aviv","Israel",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",22,SSH,66,medium,"Web Gateway Threats",Splunk,true
2025-11-27T07:46:42.120Z,"Lateral Movement Blocked",232.79.161.72,"4.711,-74.0721","Bogota","Colombia",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",8443,HTTPS-Alt,98,medium,"Infiltration Attempts",Splunk,true
2025-11-26T10:14:23.557Z,"XSS Attack Detected",189.235.182.226,"36.1699,-115.1398","Las Vegas","USA",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",8080,HTTP-Proxy,33,medium,"Web Gateway Threats",Firewall,true
2025-11-26T13:08:26.408Z,"Mirai Botnet Traffic",65.92.141.154,"48.8566,2.3522","Paris","France",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",8443,HTTPS-Alt,64,medium,"Botnet Activity",Email Gateway,true
2025-11-28T19:12:27.726Z,"Port Scan Detected",237.207.164.250,"10.8231,106.6297","Ho Chi Minh City","Vietnam",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",3306,MySQL,96,medium,"Scanning Activity",Web Gateway,false
2025-11-24T00:42:24.818Z,"XSS Attack Detected",220.130.210.188,"22.5431,114.0579","Shenzhen","China",200.200.5.4,"-31.9505,115.8605","Perth","Australia",8443,HTTPS-Alt,62,low,"Web Gateway Threats",SIEM,true
2025-11-22T17:58:44.514Z,"Ransomware Download Blocked",148.222.33.248,"48.8566,2.3522","Paris","France",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",993,IMAPS,89,medium,"Antivirus Malware",Splunk,true
2025-11-27T12:13:02.172Z,"Zero-Day Exploit Attempt",178.255.187.205,"28.6139,77.209","New Delhi","India",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",80,HTTP,13,low,"Infiltration Attempts",Web Gateway,true
2025-11-26T03:44:04.366Z,"Trojan Horse Detected",14.73.166.36,"25.2048,55.2708","Dubai","UAE",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",5900,VNC,41,medium,"Antivirus Malware",Splunk,false
2025-11-23T08:10:32.501Z,"Malicious Attachment Email",143.10.8.75,"-26.2041,28.0473","Johannesburg","South Africa",joseph.robinson@company.com,"-42.8821,147.3272","Hobart","Australia",110,POP3,27,medium,"Phishing Emails",EDR,true
2025-11-22T09:17:51.155Z,"CEO Fraud Email",197.22.115.227,"22.5431,114.0579","Shenzhen","China",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",143,IMAP,63,medium,"Phishing Emails",Antivirus,true
2025-11-22T18:11:38.523Z,"Vulnerability Scanning",151.70.78.21,"37.7749,-122.4194","San Francisco","USA",200.200.6.5,"-35.2809,149.13","Canberra","Australia",6379,Redis,31,medium,"Scanning Activity",EDR,true
2025-11-28T13:34:25.999Z,"C2 Server Communication",26.157.111.177,"41.8781,-87.6298","Chicago","USA",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",22,SSH,49,low,"Botnet Activity",Antivirus,false
2025-11-28T15:53:47.309Z,"Credential Harvesting Phish",103.87.68.243,"47.6062,-122.3321","Seattle","USA",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",110,POP3,70,medium,"Phishing Emails",Firewall,true
2025-11-23T14:35:13.679Z,"Phishing Link Click Detected",133.221.217.255,"55.7558,37.6173","Moscow","Russia",linda.harris@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,28,medium,"Phishing Emails",Email Gateway,true
2025-11-27T23:06:20.061Z,"SQL Injection Attempt",22.3.152.113,"19.076,72.8777","Mumbai","India",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",1433,MSSQL,33,low,"Infiltration Attempts",Web Gateway,true
2025-11-22T22:20:46.490Z,"Network Reconnaissance",73.143.13.42,"52.52,13.405","Berlin","Germany",200.200.6.5,"-35.2809,149.13","Canberra","Australia",27017,MongoDB,52,medium,"Scanning Activity",Antivirus,true
2025-11-24T10:35:19.768Z,"Malware Distribution Site Blocked",159.17.240.176,"22.5431,114.0579","Shenzhen","China",200.200.6.5,"-35.2809,149.13","Canberra","Australia",6379,Redis,32,medium,"Web Gateway Threats",Splunk,true
2025-11-23T16:02:34.934Z,"Network Reconnaissance",126.89.218.121,"33.5731,-7.5898","Casablanca","Morocco",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",8443,HTTPS-Alt,11,low,"Scanning Activity",EDR,false
2025-11-25T17:02:09.131Z,"Credential Harvesting Phish",181.56.48.89,"19.076,72.8777","Mumbai","India",emily.davis@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,22,medium,"Phishing Emails",IDS,true
2025-11-25T10:15:40.551Z,"Malicious URL Blocked",162.166.203.73,"35.6892,51.389","Tehran","Iran",200.200.6.2,"-35.2809,149.13","Canberra","Australia",443,HTTPS,16,low,"Web Gateway Threats",Antivirus,false
2025-11-25T07:58:33.849Z,"Service Enumeration Attempt",118.190.240.151,"25.7617,-80.1918","Miami","USA",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",27017,MongoDB,78,low,"Scanning Activity",Web Gateway,false
2025-11-24T18:06:04.442Z,"DDoS Bot Command Detected",255.83.39.124,"-26.2041,28.0473","Johannesburg","South Africa",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",445,SMB,56,medium,"Botnet Activity",IDS,true
2025-11-28T13:02:11.831Z,"Generic BOT Net Activity",213.105.221.41,"55.0084,82.9357","Novosibirsk","Russia",200.200.2.1,"-33.8688,151.2093","Sydney","Australia",993,IMAPS,43,medium,"Botnet Activity",Web Gateway,true
2025-11-23T06:59:09.851Z,"Command Injection Blocked",62.252.145.192,"35.6892,51.389","Tehran","Iran",200.200.5.1,"-31.9505,115.8605","Perth","Australia",995,POP3S,38,medium,"Web Gateway Threats",Splunk,true
2025-11-26T02:48:17.984Z,"Malicious Attachment Email",62.212.59.247,"52.3676,4.9041","Amsterdam","Netherlands",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",80,HTTP,24,medium,"Phishing Emails",Web Gateway,true
2025-11-25T17:10:34.228Z,"Port Scan Detected",232.5.139.16,"39.0392,125.7625","Pyongyang","North Korea",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",8443,HTTPS-Alt,45,medium,"Scanning Activity",Firewall,true
2025-11-22T17:37:35.002Z,"Spear Phishing Campaign",143.212.165.241,"24.7136,46.6753","Riyadh","Saudi Arabia",joseph.robinson@company.com,"-42.8821,147.3272","Hobart","Australia",993,IMAPS,22,medium,"Phishing Emails",EDR,true
2025-11-28T17:08:47.422Z,"Port Scan Detected",209.72.140.39,"53.4808,-2.2426","Manchester","UK",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",443,HTTPS,57,medium,"Scanning Activity",SIEM,true
2025-11-24T22:19:22.899Z,"DDoS Bot Command Detected",117.113.105.246,"12.9716,77.5946","Bangalore","India",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",993,IMAPS,42,low,"Botnet Activity",Firewall,false
2025-11-23T12:30:56.776Z,"Cryptominer Detected",69.61.196.67,"31.2304,121.4737","Shanghai","China",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",8443,HTTPS-Alt,58,medium,"Antivirus Malware",Firewall,true
2025-11-27T18:38:56.863Z,"Banner Grabbing Activity",68.119.46.70,"32.0853,34.7818","Tel Aviv","Israel",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",6379,Redis,37,low,"Scanning Activity",Antivirus,true
2025-11-25T21:24:47.502Z,"Service Enumeration Attempt",162.192.97.173,"29.7604,-95.3698","Houston","USA",200.200.5.2,"-31.9505,115.8605","Perth","Australia",443,HTTPS,10,medium,"Scanning Activity",Antivirus,true
2025-11-22T18:42:21.485Z,"Malware Distribution Site Blocked",87.217.76.176,"36.1699,-115.1398","Las Vegas","USA",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",8443,HTTPS-Alt,36,low,"Web Gateway Threats",EDR,false
2025-11-23T16:58:45.317Z,"Backdoor Malware Quarantined",171.114.245.205,"22.3193,114.1694","Hong Kong","China",200.200.6.5,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,17,medium,"Antivirus Malware",Web Gateway,true
2025-11-23T04:15:01.562Z,"Vulnerability Scanning",23.218.213.189,"25.7617,-80.1918","Miami","USA",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",1433,MSSQL,18,medium,"Scanning Activity",Email Gateway,true
2025-11-22T03:00:15.431Z,"Network Reconnaissance",223.149.193.43,"53.4808,-2.2426","Manchester","UK",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",993,IMAPS,38,medium,"Scanning Activity",Antivirus,true
2025-11-26T09:11:09.069Z,"Cryptominer Detected",2.39.0.75,"55.7558,37.6173","Moscow","Russia",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",80,HTTP,62,low,"Antivirus Malware",Email Gateway,true
2025-11-22T20:58:26.359Z,"Spear Phishing Campaign",206.123.119.135,"48.8566,2.3522","Paris","France",jennifer.martin@company.com,"-12.4634,130.8456","Darwin","Australia",25,SMTP,37,medium,"Phishing Emails",Firewall,true
2025-11-28T13:26:48.999Z,"Malicious URL Blocked",111.85.90.237,"39.0392,125.7625","Pyongyang","North Korea",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",1521,Oracle,66,medium,"Web Gateway Threats",IDS,true
2025-11-25T21:58:17.260Z,"Generic BOT Net Activity",122.34.155.242,"41.0082,28.9784","Istanbul","Turkey",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",445,SMB,59,medium,"Botnet Activity",Splunk,true
2025-11-28T18:33:37.801Z,"C2 Server Communication",69.192.21.69,"-26.2041,28.0473","Johannesburg","South Africa",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",22,SSH,86,medium,"Botnet Activity",IDS,true
2025-11-22T00:20:41.156Z,"Banner Grabbing Activity",71.70.168.172,"19.4326,-99.1332","Mexico City","Mexico",200.200.6.3,"-35.2809,149.13","Canberra","Australia",995,POP3S,89,medium,"Scanning Activity",Web Gateway,true
2025-11-24T11:39:08.285Z,"DDoS Bot Command Detected",3.13.191.92,"25.033,121.5654","Taipei","Taiwan",200.200.6.3,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,55,medium,"Botnet Activity",Email Gateway,true
2025-11-23T08:36:07.858Z,"Zero-Day Exploit Attempt",228.202.83.84,"37.7749,-122.4194","San Francisco","USA",200.200.5.2,"-31.9505,115.8605","Perth","Australia",110,POP3,83,medium,"Infiltration Attempts",Firewall,true
2025-11-28T12:03:19.022Z,"DDoS Bot Command Detected",1.124.152.178,"-33.9249,18.4241","Cape Town","South Africa",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",23,Telnet,52,low,"Botnet Activity",IDS,false
2025-11-23T17:45:58.093Z,"Keylogger Prevented",109.12.47.155,"22.3193,114.1694","Hong Kong","China",200.200.5.1,"-31.9505,115.8605","Perth","Australia",27017,MongoDB,17,low,"Antivirus Malware",EDR,true
2025-11-27T01:29:02.839Z,"Mirai Botnet Traffic",228.160.214.165,"44.4268,26.1025","Bucharest","Romania",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",995,POP3S,23,medium,"Botnet Activity",Antivirus,true
2025-11-28T20:01:28.525Z,"Mirai Botnet Traffic",13.153.89.64,"4.711,-74.0721","Bogota","Colombia",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",27017,MongoDB,69,low,"Botnet Activity",Email Gateway,true
2025-11-22T14:41:07.309Z,"Phishing Link Click Detected",176.10.191.211,"25.2048,55.2708","Dubai","UAE",susan.walker@company.com,"-12.4634,130.8456","Darwin","Australia",143,IMAP,49,medium,"Phishing Emails",SIEM,true
2025-11-24T07:13:30.337Z,"Privilege Escalation Detected",127.46.246.106,"37.7749,-122.4194","San Francisco","USA",200.200.6.2,"-35.2809,149.13","Canberra","Australia",23,Telnet,96,medium,"Infiltration Attempts",EDR,true
2025-11-26T15:10:12.909Z,"Spear Phishing Campaign",20.13.149.193,"32.0853,34.7818","Tel Aviv","Israel",lisa.anderson@company.com,"-35.2809,149.13","Canberra","Australia",993,IMAPS,76,medium,"Phishing Emails",Firewall,true
2025-11-25T23:59:34.510Z,"Apache RCE Vulnerability Exploit",64.51.92.165,"34.6937,135.5023","Osaka","Japan",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",27017,MongoDB,89,medium,"Infiltration Attempts",Web Gateway,true
2025-11-26T07:36:02.409Z,"Privilege Escalation Detected",204.236.13.106,"31.2304,121.4737","Shanghai","China",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",22,SSH,27,medium,"Infiltration Attempts",Splunk,true
2025-11-22T05:53:02.032Z,"Spear Phishing Campaign",93.35.255.55,"50.1109,8.6821","Frankfurt","Germany",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",993,IMAPS,34,medium,"Phishing Emails",Splunk,true
2025-11-25T11:36:27.969Z,"Trojan Horse Detected",81.160.104.237,"44.4268,26.1025","Bucharest","Romania",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",53,DNS,35,medium,"Antivirus Malware",IDS,true
2025-11-22T01:24:13.584Z,"Keylogger Prevented",245.155.135.87,"35.6762,139.6503","Tokyo","Japan",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",1433,MSSQL,64,medium,"Antivirus Malware",Splunk,true
2025-11-22T14:20:58.222Z,"Backdoor Malware Quarantined",177.35.163.153,"35.1796,129.0756","Busan","South Korea",200.200.6.2,"-35.2809,149.13","Canberra","Australia",25,SMTP,33,low,"Antivirus Malware",Splunk,true
2025-11-22T15:39:40.279Z,"DDoS Bot Command Detected",220.123.82.194,"19.4326,-99.1332","Mexico City","Mexico",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",80,HTTP,57,medium,"Botnet Activity",IDS,true
2025-11-25T08:02:58.130Z,"Service Enumeration Attempt",204.64.151.33,"39.0392,125.7625","Pyongyang","North Korea",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",80,HTTP,55,medium,"Scanning Activity",IDS,true
2025-11-22T22:19:08.837Z,"Mirai Botnet Traffic",106.120.19.111,"59.9311,30.3609","St Petersburg","Russia",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",25,SMTP,59,medium,"Botnet Activity",IDS,true
2025-11-28T01:06:09.022Z,"Malicious Attachment Email",60.9.115.175,"52.2297,21.0122","Warsaw","Poland",sarah.jones@company.com,"-37.8136,144.9631","Melbourne","Australia",995,POP3S,78,medium,"Phishing Emails",Firewall,true
2025-11-24T12:34:27.221Z,"DDoS Bot Command Detected",17.52.112.0,"55.0084,82.9357","Novosibirsk","Russia",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",993,IMAPS,50,low,"Botnet Activity",Email Gateway,false
2025-11-26T12:36:44.326Z,"DDoS Bot Command Detected",241.241.218.85,"50.1109,8.6821","Frankfurt","Germany",200.200.6.1,"-35.2809,149.13","Canberra","Australia",143,IMAP,27,medium,"Botnet Activity",Splunk,true
2025-11-24T20:45:50.109Z,"Malicious URL Blocked",104.234.187.166,"39.0392,125.7625","Pyongyang","North Korea",200.200.5.3,"-31.9505,115.8605","Perth","Australia",143,IMAP,11,medium,"Web Gateway Threats",EDR,true
2025-11-23T08:32:43.932Z,"Banner Grabbing Activity",133.143.10.77,"28.6139,77.209","New Delhi","India",200.200.6.4,"-35.2809,149.13","Canberra","Australia",1433,MSSQL,49,medium,"Scanning Activity",Firewall,false
2025-11-23T18:42:41.492Z,"Bot Infection Attempt",184.240.243.232,"52.3676,4.9041","Amsterdam","Netherlands",200.200.5.5,"-31.9505,115.8605","Perth","Australia",3389,RDP,60,medium,"Botnet Activity",Antivirus,true
2025-11-23T17:44:03.087Z,"Backdoor Malware Quarantined",104.253.156.228,"44.4268,26.1025","Bucharest","Romania",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",3306,MySQL,78,medium,"Antivirus Malware",EDR,true
2025-11-24T17:10:47.354Z,"SQL Injection Attempt",21.67.11.213,"23.1291,113.2644","Guangzhou","China",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",23,Telnet,35,medium,"Infiltration Attempts",Email Gateway,true
2025-11-26T07:34:05.903Z,"Bot Infection Attempt",129.122.220.147,"43.6532,-79.3832","Toronto","Canada",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",53,DNS,34,low,"Botnet Activity",Firewall,true
2025-11-25T11:33:36.778Z,"Trojan Horse Detected",91.174.169.18,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",5900,VNC,39,medium,"Antivirus Malware",SIEM,true
2025-11-25T17:02:09.151Z,"Generic BOT Net Activity",155.218.225.158,"-6.2088,106.8456","Jakarta","Indonesia",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,20,medium,"Botnet Activity",Antivirus,true
2025-11-22T00:21:28.339Z,"Ransomware Download Blocked",168.61.172.73,"-1.2921,36.8219","Nairobi","Kenya",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",443,HTTPS,45,medium,"Antivirus Malware",Antivirus,true
2025-11-22T14:55:14.119Z,"Spear Phishing Campaign",216.170.98.209,"4.711,-74.0721","Bogota","Colombia",200.200.6.4,"-35.2809,149.13","Canberra","Australia",445,SMB,30,low,"Phishing Emails",IDS,false
2025-11-24T19:07:15.133Z,"Apache RCE Vulnerability Exploit",8.249.160.11,"25.2048,55.2708","Dubai","UAE",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",110,POP3,40,medium,"Infiltration Attempts",EDR,true
2025-11-26T16:54:50.490Z,"Malicious Attachment Email",67.89.176.227,"34.0522,-118.2437","Los Angeles","USA",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",993,IMAPS,16,low,"Phishing Emails",EDR,false
2025-11-22T07:32:52.989Z,"Ransomware Download Blocked",94.242.237.160,"50.4501,30.5234","Kiev","Ukraine",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",110,POP3,15,medium,"Antivirus Malware",SIEM,true
2025-11-28T21:48:31.056Z,"Phishing Link Click Detected",52.106.169.95,"39.0392,125.7625","Pyongyang","North Korea",linda.harris@company.com,"-31.9505,115.8605","Perth","Australia",143,IMAP,40,medium,"Phishing Emails",IDS,true
2025-11-22T15:04:00.447Z,"C2 Server Communication",189.247.211.173,"13.7563,100.5018","Bangkok","Thailand",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",1433,MSSQL,69,medium,"Botnet Activity",Email Gateway,true
2025-11-23T01:24:26.747Z,"Phishing Link Click Detected",41.124.78.176,"-33.9249,18.4241","Cape Town","South Africa",linda.harris@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,48,low,"Phishing Emails",Antivirus,true
2025-11-25T17:08:45.559Z,"Credential Harvesting Phish",75.100.194.38,"31.2304,121.4737","Shanghai","China",sarah.lopez@company.com,"-31.9505,115.8605","Perth","Australia",995,POP3S,26,medium,"Phishing Emails",Web Gateway,true
2025-11-25T07:07:38.658Z,"Network Reconnaissance",231.77.16.176,"12.9716,77.5946","Bangalore","India",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",22,SSH,24,medium,"Scanning Activity",Splunk,true
2025-11-24T00:21:12.571Z,"XSS Attack Detected",230.122.114.192,"37.5665,126.978","Seoul","South Korea",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",80,HTTP,25,medium,"Web Gateway Threats",EDR,true
2025-11-24T08:02:00.429Z,"XSS Attack Detected",233.169.198.104,"-1.2921,36.8219","Nairobi","Kenya",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",27017,MongoDB,98,low,"Web Gateway Threats",EDR,true
2025-11-25T04:26:43.348Z,"DDoS Bot Command Detected",32.15.52.78,"51.5074,-0.1278","London","UK",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",8443,HTTPS-Alt,75,low,"Botnet Activity",IDS,true
2025-11-27T10:02:09.882Z,"XSS Attack Detected",0.217.20.12,"36.1699,-115.1398","Las Vegas","USA",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",143,IMAP,38,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T13:58:41.107Z,"XSS Attack Detected",127.133.81.136,"55.0084,82.9357","Novosibirsk","Russia",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",445,SMB,40,low,"Web Gateway Threats",Antivirus,false
2025-11-24T10:46:12.199Z,"Phishing Link Click Detected",251.133.217.112,"41.8781,-87.6298","Chicago","USA",richard.clark@company.com,"-34.9285,138.6007","Adelaide","Australia",143,IMAP,26,medium,"Phishing Emails",EDR,true
2025-11-28T20:35:01.732Z,"C2 Server Communication",8.178.187.206,"36.1699,-115.1398","Las Vegas","USA",200.200.6.1,"-35.2809,149.13","Canberra","Australia",143,IMAP,53,medium,"Botnet Activity",Antivirus,true
2025-11-23T06:06:45.216Z,"Network Reconnaissance",67.105.98.63,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",8443,HTTPS-Alt,38,low,"Scanning Activity",Web Gateway,false
2025-11-24T16:02:52.770Z,"C2 Server Communication",234.107.226.117,"-23.5505,-46.6333","São Paulo","Brazil",200.200.6.4,"-35.2809,149.13","Canberra","Australia",22,SSH,23,low,"Botnet Activity",Email Gateway,true
2025-11-22T02:10:36.187Z,"Trojan Horse Detected",119.157.238.200,"35.6892,51.389","Tehran","Iran",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",1521,Oracle,78,medium,"Antivirus Malware",SIEM,true
2025-11-25T14:39:45.724Z,"Backdoor Malware Quarantined",129.7.46.196,"19.4326,-99.1332","Mexico City","Mexico",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",1433,MSSQL,99,medium,"Antivirus Malware",EDR,true
2025-11-25T11:04:27.272Z,"Drive-by Download Prevented",70.128.40.199,"52.2297,21.0122","Warsaw","Poland",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",143,IMAP,34,medium,"Web Gateway Threats",IDS,true
2025-11-23T09:08:42.565Z,"Ransomware Download Blocked",144.155.55.24,"49.2827,-123.1207","Vancouver","Canada",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",1433,MSSQL,49,medium,"Antivirus Malware",Antivirus,true
2025-11-26T01:01:57.767Z,"Network Reconnaissance",190.195.79.171,"23.1291,113.2644","Guangzhou","China",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",23,Telnet,28,medium,"Scanning Activity",Web Gateway,true
2025-11-22T07:36:37.954Z,"Zero-Day Exploit Attempt",150.137.60.93,"32.6546,51.668","Isfahan","Iran",200.200.6.2,"-35.2809,149.13","Canberra","Australia",445,SMB,21,low,"Infiltration Attempts",Firewall,false
2025-11-26T02:56:18.951Z,"Generic BOT Net Activity",167.234.59.176,"25.033,121.5654","Taipei","Taiwan",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",1521,Oracle,31,medium,"Botnet Activity",Antivirus,true
2025-11-27T15:35:34.639Z,"Service Enumeration Attempt",16.192.85.220,"35.6762,139.6503","Tokyo","Japan",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",22,SSH,88,medium,"Scanning Activity",EDR,true
2025-11-25T00:01:09.200Z,"Mirai Botnet Traffic",220.212.112.217,"44.4268,26.1025","Bucharest","Romania",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",23,Telnet,57,medium,"Botnet Activity",Antivirus,true
2025-11-23T20:43:22.207Z,"Apache RCE Vulnerability Exploit",89.246.14.29,"50.1109,8.6821","Frankfurt","Germany",200.200.6.3,"-35.2809,149.13","Canberra","Australia",445,SMB,37,medium,"Infiltration Attempts",Email Gateway,true
2025-11-24T17:28:52.432Z,"CEO Fraud Email",223.199.197.230,"32.6546,51.668","Isfahan","Iran",charles.wright@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,38,low,"Phishing Emails",Splunk,false
2025-11-28T02:44:54.018Z,"Network Reconnaissance",220.101.188.4,"50.1109,8.6821","Frankfurt","Germany",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",3389,RDP,35,low,"Scanning Activity",Web Gateway,true
2025-11-25T08:50:47.435Z,"XSS Attack Detected",176.247.198.18,"50.4501,30.5234","Kiev","Ukraine",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",8080,HTTP-Proxy,56,medium,"Web Gateway Threats",SIEM,true
2025-11-28T03:42:19.302Z,"Port Scan Detected",117.154.109.149,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",1433,MSSQL,46,medium,"Scanning Activity",Firewall,true
2025-11-26T16:01:58.369Z,"Bot Infection Attempt",146.227.123.114,"22.5431,114.0579","Shenzhen","China",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",3389,RDP,98,low,"Botnet Activity",Web Gateway,false
